Domain,TypingDifficult,CharacterFrequent
qkdchxxxzn.com,64.78571428571429,3.132142857142857
meojytusps.com,45.857142857142854,5.021428571428572
hpsrutdskn.com,50.857142857142854,4.400714285714286
rvjtajkslz.com,54.857142857142854,3.912857142857143
nadytmlake.com,46.857142857142854,5.096428571428572
pxgmrqalvu.com,49.857142857142854,4.0200000000000005
fdejqlpmav.com,45.857142857142854,4.052142857142857
lgqepktzvy.com,51.857142857142854,3.5585714285714287
ulifmxduic.com,46.857142857142854,4.467142857142858
dnkxqgjbfq.com,52.857142857142854,2.825
fsgrdrprsm.com,47.857142857142854,4.783571428571428
aififyqhql.com,44.785714285714285,3.716428571428572
wqpnzdoief.com,43.857142857142854,4.305714285714286
wmncfyxcwc.com,57.857142857142854,4.351428571428571
ijghxlxrxu.com,57.857142857142854,3.447142857142857
wuejhyhzhg.com,52.857142857142854,3.277142857142857
kkbqdrbkih.com,51.857142857142854,3.470714285714286
tgmwzfzgkd.com,52.857142857142854,3.373571428571428
hvxyllyhrj.com,57.857142857142854,3.2728571428571427
ijimsdyctw.com,47.857142857142854,4.560714285714286
aozmvhpnfz.com,52.857142857142854,4.285714285714286
msrpxneurc.com,50.857142857142854,5.205714285714286
vrikphluau.com,46.857142857142854,4.227142857142857
vkvhffgumr.com,50.857142857142854,3.535
uibwkqlioe.com,41.857142857142854,4.595
vqlwkcenrs.com,52.857142857142854,4.443571428571429
cgvkfcsgta.com,56.857142857142854,4.543571428571428
ebedacsuyl.com,47.857142857142854,5.096428571428572
mtkvjenblj.com,50.857142857142854,4.09
qmxlcymifl.com,51.857142857142854,4.273571428571429
yhpkycnaiy.com,52.857142857142854,4.148571428571429
mouhovlucs.com,48.857142857142854,5.362857142857143
alghtxscdl.com,56.857142857142854,4.515714285714286
xhpxlxnqqv.com,60.857142857142854,2.8335714285714286
durkkfcqpj.com,49.857142857142854,3.5357142857142856
zbquewnxfn.com,50.857142857142854,3.564285714285714
lckcemdtvh.com,54.857142857142854,4.867142857142857
ayxlcdpdus.com,52.857142857142854,4.222857142857143
