Domain,TypingDifficult,CharacterFrequent
wqfny6pifxk413eiykco7bfd9.org,108.13793103448276,2.7127586206896552
p2w33n1ah998s12fm0h7mjyz9y.org,134.33333333333334,2.0589999999999993
z9wtfzsyhbsqrbnsjxibw5i2.org,114.03571428571429,2.737142857142857
16stlrkvl09711aohwty1dar3j2.net,121.25806451612904,2.863870967741935
1ewe0hn1jv7f6f2zav4418uq05u.biz,125.3225806451613,1.6893548387096775
anokv399lnkd1ki8j7k1wurptf.net,119.16666666666667,2.8226666666666658
s6enh11be2baf6c8i6j1wjdl79.biz,111.26666666666667,2.3613333333333326
1niqrphvl5rhm8j4qzeguh2mz.net,115.10344827586206,2.8506896551724132
1qfsvb6pb7x50rnv8bgxovrzs.biz,123.13793103448276,2.1924137931034484
jqp9aeyu9eikws9efy1xl1pvf.biz,111.06896551724138,2.4793103448275855
up9dlw1taek6cq201yecdxxxr.org,112.10344827586206,3.009310344827586
yxw46214asrvs1p7ddvy1jwm0x3.net,130.25806451612902,2.088064516129032
c16ifx1lckn981ar4uthb2x4ul.com,128.2,2.972333333333333
uj9gz24qeeni1lby2l214idsv6.net,117.23333333333333,2.597666666666666
xsx3xmx8nmk4192mge1rvah7z.net,136.20689655172413,2.7065517241379307
zkwo8t10ytig5106cjmrx1gwby.net,116.16666666666667,2.6229999999999993
j7vb8gfxpdujafg2ds1dih3vj.biz,119.10344827586206,1.9151724137931032
1ygcerdow43hprrzytsi3bc0q.net,112.10344827586206,3.470689655172413
5l0okp1boizhg1lus61rjjh7h.org,111.17241379310344,2.8562068965517238
isfwv51tkcqi21pf79hbskg4hx.net,129.16666666666666,2.3993333333333324
1t5xc2h9nu085somg6i1fjegmy.org,118.23333333333333,3.0413333333333337
17dscbo1qq6pk8g2il3m5i4kfa.biz,120.23333333333333,2.477
yrehwfr14spo1hpn6k91mp09l7.com,116.23333333333333,3.0399999999999996
1d3v8rg167q0981s2q9jj7gn8ta.org,132.3548387096774,1.865483870967742
1m5plewdao8rqlkf1dr2j6whk.net,103.13793103448276,2.9841379310344824
j1b75h7fgsbwjaqvjk1stflv9.net,121.13793103448276,2.145862068965517
13jq64f20wlvgzlzta01eomxgk.biz,121.2,2.1779999999999995
opo5xd15kxkd79d275a17zgwlt.biz,135.26666666666668,2.1253333333333324
oeb1gyr0gpn91a3nfen185859p.biz,124.26666666666667,2.5913333333333326
1045ing1y6hhvo1u4hwqhlyjotq.org,117.19354838709677,2.516774193548387
q6g5thbzi7i0j1z9f7q6fm0u.net,101.21428571428571,1.9857142857142858
fyzyvcjcaq761irjjbn1fua6kn.com,111.1,2.958333333333333
v0qt0e1p1dmmnuhdhaa1l1v9rb.org,111.16666666666667,3.1139999999999994
fyyhfvq84osv1p9wb4z6yfo5q.net,113.17241379310344,2.147586206896552
axu9oeay6nmfe13lt1t1p4o8.biz,103.17857142857143,3.3342857142857127
11nzk3s1u62ii9ccn71scldhu6.com,124.23333333333333,3.1363333333333334
14jmvgj1y91z9swj70eee1dtdl.com,121.2,2.7156666666666665
no5qv6126it96vrrvn7ibl5zs.com,108.24137931034483,3.038965517241379
1t56z5h1q0b555olfaj2aqy5wx.biz,126.26666666666667,1.731333333333333
1jlb3w219i9yrib1zxydhrv2q2.org,128.23333333333332,2.064666666666666
woo4omn8trnt1f9i82v1gre19b.org,114.23333333333333,3.6639999999999997
1qiqf42ud35r31queov11erctf0.com,117.2258064516129,3.0119354838709675
1cgb3f0gbd23o11qyenz1jh600l.biz,126.25806451612902,1.9632258064516122
1gndmb81uwalle1g0ah171xzgmw8.net,129.1875,2.7003124999999994
8etg8a1de4ysiflzphxsc1qv1.org,119.13793103448276,3.053103448275862
ww8kdzg5qp0b2eslcs1sn5lrb.net,120.13793103448276,2.8848275862068964
llj7zpp6msv61dqk9611m7l5e1.com,114.26666666666667,2.437
ytoklni95cltnnesj7e57c61.net,110.14285714285714,3.7832142857142848
1nf3fmi1strmy2179zyn21py0i2o.org,129.25,2.8096874999999994
1awlvh81cyfp8fwb66bs1bbtp3d.org,116.19354838709677,2.3329032258064513
1skydte1c66bqi1hi6fzve21c0k.com,114.19354838709677,2.911612903225806
y6fu7f16n2ma85kopajzfl56z.org,104.24137931034483,2.4944827586206895
1vuvx3f1xbxdi9zqfc487gnbb8.net,136.2,1.9269999999999998
kyqbaq15w1v9l1gjv9x7r7dpbv.org,128.16666666666666,1.8666666666666665
1k132jc151sx4718u17c6sgly8.net,141.43333333333334,1.9006666666666665
1t2fzwf8jkcmr1qm7ztrynnu80.net,120.16666666666667,2.7369999999999997
4foprk1a927pa4vx1sdq0bo39.org,121.27586206896552,2.7293103448275864
yf96y3ol4lt4t3y1wddhnbw1.com,109.21428571428571,2.6407142857142856
1sxgjm0bi7aez16pjwzt41qwfu.biz,115.13333333333334,2.067999999999999
u7dvfi25gwne7owhkbthkdyv.org,107.03571428571429,2.825357142857143
1f2w8wg1wzj9191bl3bo18jqg1p.org,131.25806451612902,1.6396774193548387
3p7abpucb4or13k61u8k6j5lg.com,113.24137931034483,2.730344827586207
4iiuikpp1xngb1dni91tri9c0.net,109.13793103448276,3.1996551724137925
1wfeum71uv167y1k14b9s1hk9a97.biz,137.375,1.6799999999999997
1e5xbysxpfdhz1hqdv3rax8a1x.com,134.13333333333333,2.5833333333333335
12v2j1ueeay1ob5l2y61s0dj2z.com,121.3,2.6529999999999996
ka8u12vdt2dt3d1dfzkt2m2y.net,114.14285714285714,2.4657142857142853
yoso13mvmxk01fioayn1b3jysa.org,116.13333333333334,3.5973333333333333
1yvy7z5wkz6zb453cjh12687o6.net,129.36666666666667,1.6199999999999999
37uyohmwf5l01bmpbq7v6z7wk.org,112.20689655172414,2.241724137931034
1i9dhepe3mw1574yw6yr8x6mx.net,111.27586206896552,2.4686206896551717
ar7ellg2kxd1ikmbn5tr1txy.biz,115.10714285714286,2.980714285714285
gapnv5ljfufwkcfdndde3u1g.com,103.03571428571429,3.1721428571428576
1kut5ea12inxqq1rky68ndges93.com,122.2258064516129,2.980967741935484
1mbc1dy14mq1qhbttq83l9f6ae.com,116.23333333333333,2.838
eppfnqblfi89czo8q1izfxlf.net,107.03571428571429,2.925
5eoiwhhujr6ww90ra51p82ikl.biz,107.20689655172414,2.6082758620689646
bmb9hz3ugd3yx1piyrp0vcsr.org,114.10714285714286,2.820714285714286
e4u9x816cv2kbr51vww1ioygii.biz,120.23333333333333,2.4059999999999993
160yy6a1l9pzpp8mq0dnyyps0x.com,113.2,2.3503333333333334
194rvlmdjz5r1x76ro413v6kex.org,124.3,2.4703333333333335
